tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568942133698146306,neutral,1.0,,,Southwest,,I_D_Girl,,0,@SouthwestAir is the contest over for Destination Dragons? I want to try to do everything I can to go.,,2015-02-20 17:15:49 -0800,¢нιℓℓιи αт αи ιD ¢σи¢єят,
568940981321637889,positive,1.0,,,Southwest,,fishie1199,,0,@SouthwestAir you are lucky to have people like Annamarie and Norris at BWI. I hope they get recognized for excellent cust. service,,2015-02-20 17:11:15 -0800,,Quito
568938023439765504,neutral,0.6771,,,Southwest,,notebookgrail,,0,@SouthwestAir So the upcoming RR changes/Deval is trying to tell me not to fly southwest anymore because i am loyal so far. i get it.,,2015-02-20 16:59:29 -0800,,
568937199145783297,neutral,1.0,,,Southwest,,stacymichael14,,0,@SouthwestAir  traveling 2bwi nMaryland 2morrw any chance the flight being Cancelled Flightled to inclement weather? Any chance can get earlier flight,,2015-02-20 16:56:13 -0800,,
568934745909829633,negative,0.6581,Can't Tell,0.6581,Southwest,,Durgzy77,,0,@SouthwestAir @dultch97 kid just wants fucking money #scumbag,,2015-02-20 16:46:28 -0800,Winchester | Northend Ma ,Quito
568932070447140864,positive,0.363,,0.0,Southwest,,jessiebabbi,,0,@SouthwestAir I wish i would've seen this 4 hours ago!!! I WANTED TO SEE THEM TONIGHT SO BAD!!!! #CRYING,,2015-02-20 16:35:50 -0800,,Arizona
568929816797323265,neutral,0.6522,,0.0,Southwest,,davidgoodson71,,1,@SouthwestAir just do it that easy,,2015-02-20 16:26:53 -0800,,
568929782286516224,positive,0.6665,,,Southwest,,ken_randolph,,0,@SouthwestAir I'll have to drop by next time I visit!,,2015-02-20 16:26:44 -0800,,
568929754151145472,positive,1.0,,,Southwest,,KathyCoonan,,0,@SouthwestAir @SacIntlAirport Feels like a good day to fly!!  Thanks for the ontime departure to SNA!!:) #bestinclass #30000ft #takemehome,,2015-02-20 16:26:38 -0800,"Sacramento, CA",
568929652003217409,positive,1.0,,,Southwest,,TroyDWhite,,0,@SouthwestAir Great trip on 2672 yesterday - outstanding flight attendants,,2015-02-20 16:26:13 -0800,"Washington, D.C.",Eastern Time (US & Canada)
568929641756368896,neutral,0.6447,,0.0,Southwest,,NicoleAndreas,,0,@SouthwestAir how can customers get in touch with you internationally from Mexico for lost baggage,,2015-02-20 16:26:11 -0800,"Austin, TX",Eastern Time (US & Canada)
568929490929377281,neutral,1.0,,,Southwest,,TheRealMzMack,,0,"@SouthwestAir $192 rndtrp 4/30-5/5 ""@DJQ_KC: RT @djimpact: If you're trying to make travel reservations for Vegas on May 2nd it's too Late Flight""",,2015-02-20 16:25:35 -0800,Where You Wanna Be,Central Time (US & Canada)
568928486188032000,positive,1.0,,,Southwest,,marathongal8,,0,@SouthwestAir I'm on the 10:55 flight! Everyone has been so nice and helpful! I'm just hoping we'll get to fly out! Thank you! ;),,2015-02-20 16:21:35 -0800,Nashville,Central Time (US & Canada)
568928195581513728,negative,1.0,Late Flight,0.6898,Southwest,,amccarthy19,,0,@SouthwestAir @dultch97 that's horse radish 😤🐴,,2015-02-20 16:20:26 -0800,,Atlantic Time (Canada)
568926999680569344,negative,1.0,Cancelled Flight,1.0,Southwest,,mcdaniem,,0,@SouthwestAir thanks! More concerned about the conflicting texts I was receiving my about my flight  Having to drive 10 hours now 😢,,2015-02-20 16:15:41 -0800,"Nashville, TN",Mountain Time (US & Canada)
568926716644745216,positive,1.0,,,Southwest,,fair_island,,0,@SouthwestAir Thank you!,,2015-02-20 16:14:34 -0800,Somewhere in Tennessee,Quito
568926656615690240,positive,0.662,,,Southwest,,JimSolava,,0,@SouthwestAir thank you. See u next wednesday in FLL. Save me some peanuts,,2015-02-20 16:14:19 -0800,,Central Time (US & Canada)
568926306496172032,neutral,1.0,,,Southwest,,ken_randolph,,0,@SouthwestAir    How's life @ the NOC?,,2015-02-20 16:12:56 -0800,,
568925938840240128,neutral,1.0,,,Southwest,,FuyukaiDesuYo,,0,@SouthwestAir I will tell marry a lamp if you give me tickets to the Vegas show please I am desperate,,2015-02-20 16:11:28 -0800,,
568925711077117953,neutral,1.0,,,Southwest,,fair_island,,0,@SouthwestAir Are there any current promotions/codes for Nashville-Denver? Thank you!,,2015-02-20 16:10:34 -0800,Somewhere in Tennessee,Quito
568925579933671424,neutral,1.0,,,Southwest,,CeCeTheCeo,,0,@SouthwestAir #promotion fly 3 roundtrip #flights to and from #ATL between 2/15 and 5/17 and get a companion pass for the year #travel,,2015-02-20 16:10:03 -0800,Atlanta,Eastern Time (US & Canada)
568925459540344833,positive,1.0,,,Southwest,,jnlerner,,0,@SouthwestAir so happy that you can finally put your #southwestairlines boarding pass into passbook! Makes life so much easier ✈️,,2015-02-20 16:09:34 -0800,Los Angeles,Pacific Time (US & Canada)
568925054089629696,positive,0.6721,,,Southwest,,FuyukaiDesuYo,,0,@SouthwestAir I will do just about anything tO GO TO THE VEGAS SHOW PLEASE MAN,,2015-02-20 16:07:57 -0800,,
568923827788505088,negative,1.0,Late Flight,1.0,Southwest,,bodoughty,,0,@SouthwestAir here we go again. Delayed in Chicago why offer the 630 flight if you never intend to fly it,,2015-02-20 16:03:05 -0800,,
568919211357048832,neutral,1.0,,,Southwest,,sick_beat_swift,,0,@SouthwestAir OMG OMG OMG !!! I JUST DID!!,,2015-02-20 15:44:44 -0800,,
568918313239064576,negative,1.0,Customer Service Issue,1.0,Southwest,,davidgoodson71,,2,@SouthwestAir @JulGood1 she was traveling with me the one that got miscommunicated with,,2015-02-20 15:41:10 -0800,,
568915699290284032,negative,1.0,Late Flight,1.0,Southwest,,CVDCole,,0,"@SouthwestAir WTF, my flight was delayed and then I go to board and my boarding pass has disappeared from the Southwest app!",,2015-02-20 15:30:47 -0800,"Dallas, Texas",Central Time (US & Canada)
568915536844759040,neutral,1.0,,,Southwest,,didieraur,,0,@SouthwestAir tweet just popped up on my phone with @amin_aur follows. Missing my favorite Southwest pilot and brother.,"[35.12084166, -89.84738331]",2015-02-20 15:30:08 -0800,"Memphis, Tennessee",Central Time (US & Canada)
568914672826474496,neutral,0.6747,,0.0,Southwest,,mcyoung2,,0,@SouthwestAir do you have special fares for students to visit prospective schools?  It's expensive to visit graduate programs.,,2015-02-20 15:26:42 -0800,ILLINOIS,Mountain Time (US & Canada)
568913643779203073,neutral,1.0,,,Southwest,,FuyukaiDesuYo,,0,@SouthwestAir I would be eternally grateful for tickets to the Vegas show ( ͡° ͜ʖ ͡°) God bless,,2015-02-20 15:22:37 -0800,,
568913623327703040,negative,1.0,Lost Luggage,1.0,Southwest,,Runtt1,,0,@SouthwestAir baggage woman said it was in Blatimore and would be on a plane this morning. Now they can't find it. WTF!???,,2015-02-20 15:22:32 -0800,"Springfield, MA",Eastern Time (US & Canada)
568913412505251840,negative,1.0,Bad Flight,0.67,Southwest,,bjawalka,,0,@SouthwestAir http://t.co/tTXRSyNLxr doesn't work on my flight. Just fyi.,,2015-02-20 15:21:42 -0800,"San Antonio, TX",Central Time (US & Canada)
568913346675613696,neutral,1.0,,,Southwest,,FuyukaiDesuYo,,0,@SouthwestAir PLEASE HELP! I would die to see the Vegas show! It would be amazing to hear their songs for real!,,2015-02-20 15:21:26 -0800,,
568913108153946112,neutral,0.3384,,0.0,Southwest,,FuyukaiDesuYo,,0,@SouthwestAir I need Imagine Dragons like I need air..... PLEASE HOOM ME UP FOR THE VEGAS SHOW ( ͡° ͜ʖ ͡°),,2015-02-20 15:20:29 -0800,,
568911873438920705,neutral,0.6444,,,Southwest,,FuyukaiDesuYo,,0,@SouthwestAir I am committed okay please hook me up for #DestinationDragons,,2015-02-20 15:15:35 -0800,,
568911349092212736,negative,0.672,Can't Tell,0.3382,Southwest,,FuyukaiDesuYo,,1,@SouthwestAir I would die if I got tickets to #DestinationDragons and you would be invited to my funeral,,2015-02-20 15:13:30 -0800,,
568911099740839936,negative,0.6805,Can't Tell,0.6805,Southwest,,AllenSpencer5,,1,@SouthwestAir = easy and pleasant. @united = difficult and stressful. Learned my lesson.,,2015-02-20 15:12:30 -0800,"Highlands Ranch, CO",Mountain Time (US & Canada)
568910702070534144,neutral,0.682,,0.0,Southwest,,FuyukaiDesuYo,,0,@SouthwestAir I would sell my nonexistent soul to go see #DestinationDragons,,2015-02-20 15:10:55 -0800,,
568908838784475136,neutral,0.6526,,,Southwest,,NinaDESell,,0,@SouthwestAir @TheEllenShow @Imaginedragons this job interferes w/Ellen Show &amp; concerts! will alway treasure my @LiveAtFirefly experience!,,2015-02-20 15:03:31 -0800,,
568906726906335234,positive,0.6523,,0.0,Southwest,,rawbeeeen,,0,@SouthwestAir got it taken care of! thank you &lt;3,,2015-02-20 14:55:08 -0800,310 ,Pacific Time (US & Canada)
568906461461393408,negative,1.0,Can't Tell,0.6346,Southwest,,StephenMW,,0,@SouthwestAir not sure I can trust a statement with that many small numbers above words. http://t.co/o3sRL1hfho,,2015-02-20 14:54:04 -0800,"San Jose, CA",Alaska
568906176353554432,neutral,1.0,,,Southwest,,dc816,,0,@southwestair has posted flight schedule covering the date range of @_defcon_ 23,,2015-02-20 14:52:56 -0800,"Kansas City, MO, USA",Central Time (US & Canada)
568905924217217024,negative,1.0,Late Flight,1.0,Southwest,,_ItsMeHollywood,,0,@SouthwestAir Late Flightly you've always been Late Flight! Please get back to the old #SWA!!,,2015-02-20 14:51:56 -0800,,
568905259550056448,negative,1.0,Cancelled Flight,0.6985,Southwest,,jimsmithrn,,0,"@SouthwestAir Totally sucks that my flights were weathered out of existence, but Stacy in Tucson helped with an overnight in Vegas!","[35.9807446, -115.0846183]",2015-02-20 14:49:18 -0800,Kentucky,Eastern Time (US & Canada)
568904155332354050,negative,1.0,Customer Service Issue,1.0,Southwest,,rawbeeeen,,0,@SouthwestAir are you guys alive? i've been on hold for 25 minutes and counting.....,,2015-02-20 14:44:55 -0800,310 ,Pacific Time (US & Canada)
568900531696984064,negative,1.0,Can't Tell,1.0,Southwest,,davidgoodson71,,3,@SouthwestAir Gary Kelly should be ashamed of himself running a corporation in this way,,2015-02-20 14:30:31 -0800,,
568900052397092864,negative,1.0,Can't Tell,0.3441,Southwest,,davidgoodson71,,4,@SouthwestAir you guys just rip me off if I could Cancelled Flight every flight I had booked for my employees I  would Buyer beware,,2015-02-20 14:28:36 -0800,,
568899508601430016,negative,0.6319,Flight Booking Problems,0.6319,Southwest,,mr_deals805,,0,@SouthwestAir not if its travel Credit you used to buy and it expires on the day you find a lower rate,,2015-02-20 14:26:27 -0800,,Arizona
568898165635575808,positive,1.0,,,Southwest,,bluefig,,0,@SouthwestAir please acknowledge Attendant Jeff Wernicke. Beat in class and service on SW,,2015-02-20 14:21:06 -0800,"camas, wa",Alaska
568895164577685504,neutral,1.0,,,Southwest,,GEOFFWOAD69,,0,@SouthwestAir LACMA on Fairfax.,,2015-02-20 14:09:11 -0800,,
568894805914169345,negative,1.0,Can't Tell,0.6495,Southwest,,bluefig,,0,@SouthwestAir just want the money I paid for early bird refunded. Noone seemed to be able at three different. SW should have that worked out,,2015-02-20 14:07:45 -0800,"camas, wa",Alaska
568894687911632896,negative,1.0,Lost Luggage,0.6756,Southwest,,ThomRegan,,0,@SouthwestAir I filled in the form on the website too. Darn it all. I guess I'll just have to cross my fingers.,,2015-02-20 14:07:17 -0800,"USA, USA!",Eastern Time (US & Canada)
568894680881963008,positive,1.0,,,Southwest,,erin_christman,,2,@SouthwestAir THANK YOU SO MUCH FOR ACCESS TO #DestinationDragons TONIGHT AT @theTroubadour 😁 @Imaginedragons Crying /dying rn #ripme,,2015-02-20 14:07:16 -0800,TX | CA,Central Time (US & Canada)
568894341243998208,positive,0.6458,,,Southwest,,CaseGirl,,0,@SouthwestAir so excited about our last minute trip to @Disneyland (and she doesn't know yet!) http://t.co/nKAFbjyARi,,2015-02-20 14:05:55 -0800,Texas,
568894224738856961,neutral,0.68,,0.0,Southwest,,chadlacalamita,,0,@SouthwestAir aren't you based in Chicago? Why are you doing a hunt in LA and not your home city????!! Please bring one home,,2015-02-20 14:05:27 -0800,,
568893685397483522,negative,1.0,Late Flight,1.0,Southwest,,NGottesman,,0,@SouthwestAir heyo! What is causing flight 1836 ewr to hou to be delayed?,,2015-02-20 14:03:18 -0800,"BRKLYN, NY",Central Time (US & Canada)
568893498193158144,neutral,1.0,,,Southwest,,tracy_edes,,0,@SouthwestAir when will you have flight from DAL to PVD?,,2015-02-20 14:02:34 -0800,,
568893453515378689,negative,1.0,Can't Tell,0.6268,Southwest,,ChrisJLeary,,0,"@SouthwestAir Your wifi stinks. I'm not mad, but i wouldn't hate it if i got my money refunded.",,2015-02-20 14:02:23 -0800,,Pacific Time (US & Canada)
568893092927029249,negative,0.6465,Cancelled Flight,0.6465,Southwest,,JenniferWFox17,,0,@SouthwestAir Cancelled Flights arrivals &amp; departures in Nashville as of 5pm. That and more weather headlines @ 4pm #LiveOnFOX17 #FebruaryFreezeFox17,,2015-02-20 14:00:57 -0800,"Nashville, TN",Central Time (US & Canada)
568892942770786304,neutral,1.0,,,Southwest,,royvergara,,0,@SouthwestAir any spare tickets for Vegas? Would be forever grateful! #DestinationDragons,,2015-02-20 14:00:21 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
568892540889509888,neutral,0.6604,,,Southwest,,miamicocount,,0,@SouthwestAir @TheEllenShow @Imaginedragons if only that was me! 😍 #DestinationDragons,"[40.2376266, -74.9171435]",2015-02-20 13:58:45 -0800,"Philadelphia, PA",
568892047559503873,positive,1.0,,,Southwest,,itsangieohyeah,,1,@SouthwestAir THANK YOU SO MUCH!! http://t.co/tGSB1DfPS3,,2015-02-20 13:56:48 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
568891084107087872,neutral,1.0,,,Southwest,,Jennsaint8,,0,@SouthwestAir any chance they will change this to include Northeast airports?  JetBlue has.,,2015-02-20 13:52:58 -0800,,
568889677094232064,negative,1.0,Customer Service Issue,1.0,Southwest,,oliviaxfaye,,1,@SouthwestAir I was on hold for 30 minutes &amp; no one knows how to win these tickets that you're still handing out? #DestinationDragons,,2015-02-20 13:47:23 -0800,,
568889146179072000,negative,1.0,Customer Service Issue,1.0,Southwest,,davidgoodson71,,0,@SouthwestAir  after 38 minutes on the phone I'm given another number to call now still on hold with them. http://t.co/1ZT2kEe8up,,2015-02-20 13:45:16 -0800,,
568889116399525888,neutral,1.0,,,Southwest,,sammi_jon3s,,2,@SouthwestAir please....can I have the last tickets for me and my best friend to #DestinationDragons http://t.co/eQqi1nfSZh,,2015-02-20 13:45:09 -0800,,
568888806805512192,positive,0.6715,,,Southwest,,Joeanhalt,,0,@SouthwestAir rules.,"[41.78959656, -87.74028015]",2015-02-20 13:43:55 -0800,"chicago, il ",Central Time (US & Canada)
568888623787089920,negative,1.0,Customer Service Issue,1.0,Southwest,,livvyports16,,1,@SouthwestAir no one I call knows anything about it so I'm just wondering how to get any? #DestinationDragons,,2015-02-20 13:43:12 -0800,,
568888508703752194,neutral,1.0,,,Southwest,,livvyports16,,1,"@SouthwestAir I saw ppl were winning tickets still, how do we win some?",,2015-02-20 13:42:44 -0800,,
568885971913023488,negative,0.6832,Can't Tell,0.6832,Southwest,,erin_christman,,0,@SouthwestAir okaaaaay UGH IM 8 MIN AWAY,,2015-02-20 13:32:39 -0800,TX | CA,Central Time (US & Canada)
568885499986874369,neutral,0.6633,,,Southwest,,LyndaTCorrea,,0,@SouthwestAir go @franks105 go!,,2015-02-20 13:30:47 -0800,Washington DC via L.A. ,Pacific Time (US & Canada)
568885007646740480,neutral,1.0,,,Southwest,,itsangieohyeah,,0,@SouthwestAir please please please http://t.co/xiJiFYmvqP,,2015-02-20 13:28:49 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
568884751022624768,negative,1.0,Lost Luggage,1.0,Southwest,,joyajackson_,,0,"@SouthwestAir Yes, but I like need my luggage before tomorrow morning",,2015-02-20 13:27:48 -0800,looking for alaska,Quito
568884731489562624,neutral,0.6667,,,Southwest,,franks105,,0,@SouthwestAir 5 min away!,,2015-02-20 13:27:44 -0800,Hogwarts,Pacific Time (US & Canada)
568884675021635584,negative,1.0,Customer Service Issue,0.6442,Southwest,,mybadtequila,,0,"@SouthwestAir doesn't care nor does SNA agent Jacquie Plitt, rude gal bad attitude! had 2 fly @USAirways 2 CABO thx http://t.co/VbUxfPCKfa",,2015-02-20 13:27:30 -0800,"Scottsdale, AZ",Mountain Time (US & Canada)
568884252110159873,positive,1.0,,,Southwest,,liberapertus,,0,"@SouthwestAir   Happily, flight 1625 was not delayed when a cockpit visit blew my four-yr-old's mind. Thanks, Cap'n! http://t.co/C8mqEzXVdH",,2015-02-20 13:25:49 -0800,"St. Paul, MN",Central Time (US & Canada)
568883988338581504,negative,0.6876,Customer Service Issue,0.3603,Southwest,,mybadtequila,,0,@SouthwestAir needs 2 make me whole Used my tkt back n PHX due 2 rude SNA agent Jacquie Plitt flew @USAirways 2 CABO http://t.co/QxWW1p09a0,,2015-02-20 13:24:46 -0800,"Scottsdale, AZ",Mountain Time (US & Canada)
568883981371846656,neutral,1.0,,,Southwest,,itsangieohyeah,,0,@SouthwestAir 8 mins!!! http://t.co/bbZiJWFDL3,,2015-02-20 13:24:45 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
568883827218763777,neutral,1.0,,,Southwest,,chemasilvaurban,,0,@SouthwestAir  is there a route to flight from Mexico City to Chicago midway using your services?,,2015-02-20 13:24:08 -0800,,
568883464923000832,positive,1.0,,,Southwest,,createmarc,,0,@SouthwestAir Flight 3056. Only an hour long but one of the best flights I've ever had. Kudos to flight crew and airline in general.,,2015-02-20 13:22:42 -0800,city of Lost Angels,Central Time (US & Canada)
568883124517494784,neutral,1.0,,,Southwest,,erin_christman,,0,@SouthwestAir how many are left?!,,2015-02-20 13:21:20 -0800,TX | CA,Central Time (US & Canada)
568882359409340416,negative,1.0,Flight Attendant Complaints,0.6987,Southwest,,mybadtequila,,0,@southwestAir SWA agent Jacquie Plitt @Orangecounty SNA rudely tells me You're not going 2 CABO today or manana back 2 PHX flew @USAirways,,2015-02-20 13:18:18 -0800,"Scottsdale, AZ",Mountain Time (US & Canada)
568882321119510528,positive,1.0,,,Southwest,,jodyfuller,,0,"@SouthwestAir, thanks for being so good to us #military folk. It's cold in #StLouis but I sure enjoyed my flight. http://t.co/RcdH183Q1J","[38.73434659, -90.35501265]",2015-02-20 13:18:09 -0800,"Opelika, Alabama ",Central Time (US & Canada)
568882182686707712,negative,1.0,Lost Luggage,1.0,Southwest,,joyajackson_,,0,@SouthwestAir thanks for losing my luggage,,2015-02-20 13:17:36 -0800,looking for alaska,Quito
568881291766034432,negative,0.6336,Flight Booking Problems,0.3404,Southwest,,JuliaMooch1,,0,@SouthwestAir what about for us that cant get to the states they are playing for the hunt? Any DestinationDragons tickets left?Even just one,,2015-02-20 13:14:03 -0800,Boston,Eastern Time (US & Canada)
568880408701435904,neutral,1.0,,,Southwest,,itsangieohyeah,,0,@SouthwestAir I'm on the 110 lol has anyone arrived yet??,,2015-02-20 13:10:33 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
568880146284982272,neutral,0.6875,,0.0,Southwest,,ThomRegan,,0,"@SouthwestAir left behind iPad Air on flight 505 from Bradley to BWI, plane had already left by the time I realized. Can you possibly help?",,2015-02-20 13:09:30 -0800,"USA, USA!",Eastern Time (US & Canada)
568880082606911488,neutral,0.6505,,,Southwest,,franks105,,0,@SouthwestAir how many left?! I'm 15 min wway,,2015-02-20 13:09:15 -0800,Hogwarts,Pacific Time (US & Canada)
568880030123745280,negative,1.0,Customer Service Issue,0.6609,Southwest,,RawTravelTV,,0,@SouthwestAir well I HAD a car &amp; free place 2 stay had I known Unacceptable treatment from Spvsr. Sally in Cleveland. #Disappointed,,2015-02-20 13:09:03 -0800,New York City,Eastern Time (US & Canada)
568879053496655872,neutral,1.0,,,Southwest,,MsPersia,,0,@SouthwestAir I cannot DM you as you do not follow me.,,2015-02-20 13:05:10 -0800,San Francisco,Pacific Time (US & Canada)
568879046215520256,negative,1.0,longlines,0.6864,Southwest,,MyStyleVita,,0,@SouthwestAir and this asshole cut in front of me. Your system blows. http://t.co/7ujt8VTCpa,,2015-02-20 13:05:08 -0800,Atlanta,Quito
568878340200906752,negative,1.0,Can't Tell,0.6842,Southwest,,MyStyleVita,,0,@SouthwestAir it's pretty stupid and I probably won't fly it again. Plus hearing nightmare stories of overbooked flights.,,2015-02-20 13:02:20 -0800,Atlanta,Quito
568878319074029568,neutral,1.0,,,Southwest,,itsangieohyeah,,0,@SouthwestAir I'm 30 mins out WAIT FOR ME😭😭😭,,2015-02-20 13:02:15 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
568878244331696128,neutral,0.6777,,,Southwest,,andiecrombie,,0,@SouthwestAir get me on flight 4146 to denver and I'll be more than happy !!!!!,,2015-02-20 13:01:57 -0800,Dirty South Jerz,Eastern Time (US & Canada)
568876836324638720,neutral,0.6667,,,Southwest,,Leahey09,,0,@SouthwestAir will there a non-stop flight from Midway to Boise for this summer season? Looking to book at labor day trip.  Ty,,2015-02-20 12:56:21 -0800,"Chicago, IL",Central Time (US & Canada)
568876016216600576,negative,1.0,Customer Service Issue,1.0,Southwest,,davidgoodson71,,1,@SouthwestAir  over 15 minutes without talking to a human at what point would you recommend I call @AmericanAir http://t.co/ysqbVq6Mgb,,2015-02-20 12:53:06 -0800,,
568875674552807425,neutral,0.6737,,0.0,Southwest,,EamonFI,,0,@SouthwestAir can one use a companion pass w/ a points Flight Booking Problems or is it only cash fares? Thx!,,2015-02-20 12:51:44 -0800,San Francisco,Quito
568874435907682304,neutral,1.0,,,Southwest,,kiwi_loves_you_,,0,@SouthwestAir IM NOT THO 😭😭💔💔💔💔💔💔💔,,2015-02-20 12:46:49 -0800,,
568873612524032000,negative,1.0,Cancelled Flight,1.0,Southwest,,RawTravelTV,,0,@SouthwestAir so u guys Cancelled Flight #bna flights &amp; don't bother 2 alert passengers? What gives?,,2015-02-20 12:43:33 -0800,New York City,Eastern Time (US & Canada)
568873020460126209,positive,1.0,,,Southwest,,Claireculb,,0,@SouthwestAir thank you so so much for sending me to LA for #DestinationDragons! Tonight is gonna rock😎,,2015-02-20 12:41:11 -0800,TX ΚΔ,Central Time (US & Canada)
568872880865325056,positive,1.0,,,Southwest,,WaynePartello,,0,@SouthwestAir oh I see what you did there! Thanks for supporting #PadresST.,,2015-02-20 12:40:38 -0800,San Diego,Eastern Time (US & Canada)
568870144891600896,positive,0.6822,,,Southwest,,amyums,,0,@SouthwestAir yeah haha. Never been in one. It's expensive 😂😂 and we will!!!!! So much fun! #destinationdragons,,2015-02-20 12:29:46 -0800,,Central Time (US & Canada)
568869594531651584,positive,1.0,,,Southwest,,seattlefordguy,,22,@SouthwestAir beautiful day in Seattle! http://t.co/iqu0PPVq2S,,2015-02-20 12:27:35 -0800,"Bellevue, WA",Hawaii
568868703762296832,positive,1.0,,,Southwest,,mcgibbon_keith,,0,@SouthwestAir This has to be the best video I have seen ever! - #teamspirit https://t.co/X5JenA7NyE,,2015-02-20 12:24:02 -0800,Ottawa Canada ,Eastern Time (US & Canada)
568866106317746176,positive,1.0,,,Southwest,,SAMoore10,,0,@SouthwestAir @SAMoore10 Thank you for your kind response.  The acknowledgement and apology go a long way! #southwestrocks,,2015-02-20 12:13:43 -0800,"Austin, TX",Central Time (US & Canada)
568863304975839233,negative,0.6515,Customer Service Issue,0.6515,Southwest,,SantowDan,,0,@SouthwestAir No thanks. After those 25+ minutes someone did eventually help us and took care of it.,,2015-02-20 12:02:35 -0800,Chicago,Mountain Time (US & Canada)
568862460519813120,negative,1.0,Late Flight,0.6787,Southwest,,SantowDan,,0,"@SouthwestAir Was going for the weekend for friend's birthday, so no point in reFlight Booking Problems.",,2015-02-20 11:59:14 -0800,Chicago,Mountain Time (US & Canada)
568861568609456128,negative,1.0,Lost Luggage,1.0,Southwest,,Mercer312,,0,@SouthwestAir one of my bags didn't make it to my destination. I have the claim ticket. Any way to help out with a status on the location?,"[40.731704, -73.1724805]",2015-02-20 11:55:41 -0800,"Dallas, TX ",Eastern Time (US & Canada)
568860857326637056,neutral,0.624,,,Southwest,,Normthompsonsr,,0,@SouthwestAir  when is the next flight with free cocktails ?,,2015-02-20 11:52:51 -0800,yuma az,Eastern Time (US & Canada)
568859651980156928,negative,0.6632,Can't Tell,0.3368,Southwest,,JustinMeyerKC,,0,Includes @KCIAirport “@SouthwestAir: Inclement weather may impact scheduled service in. ReFlight Booking Problems options available: http://t.co/KeyrpFlHil”,,2015-02-20 11:48:04 -0800,"Kansas City, MO",Eastern Time (US & Canada)
568858239372103680,neutral,0.6563,,,Southwest,,patrickisarobot,,0,"@SouthwestAir okay thank you :), also I did get a tweet earlier about 1.5 hrs ago saying I won &amp; should send a DM but then it was deleted?",,2015-02-20 11:42:27 -0800,In my mind,Mountain Time (US & Canada)
568858194447085568,negative,1.0,Customer Service Issue,0.6564,Southwest,,LRC110979,,0,@SouthwestAir yes but not with out an attitude and nasty comment,"[41.93001697, -72.68496357]",2015-02-20 11:42:17 -0800,"Rochester Hills, MI",Eastern Time (US & Canada)
568856987632603136,positive,1.0,,,Southwest,,christina_kuo,,0,"@SouthwestAir you guys rock! So easy, quick, and affordable to change my flight. #bestairlineever #neverchange",,2015-02-20 11:37:29 -0800,"Washington, DC",Eastern Time (US & Canada)
568856905445199872,neutral,1.0,,,Southwest,,asianmegan,,0,"@SouthwestAir I have a credit that expires a month before my flight, is there any possible way I can have that extended?",,2015-02-20 11:37:09 -0800,Sittin on the dock of the bay ,Eastern Time (US & Canada)
568856846523502594,negative,1.0,Late Flight,1.0,Southwest,,KierstinKrul,,0,"@SouthwestAir 4 hour delay in ATL due to ""air traffic control""....love missing an entire day of my vacation #unhappycustomer #mytimeismoney",,2015-02-20 11:36:55 -0800,,Quito
568856823048089600,neutral,1.0,,,Southwest,,MattWalljasper,,0,@SouthwestAir I have a question re: your ATL companion pass offer. I know I need 3 revenue flight roundtrips. What's a revenue flight? thnx,,2015-02-20 11:36:50 -0800,"Atlanta, GA",Eastern Time (US & Canada)
568855390462603264,negative,1.0,Customer Service Issue,0.6571,Southwest,,SantowDan,,0,"@SouthwestAir#4569 Cancelled Flightled, had to get refund. Cancelled Flightlations happen. But the 25+ min phone wait &amp; painful music unacceptable. Come on...",,2015-02-20 11:31:08 -0800,Chicago,Mountain Time (US & Canada)
568855357923074049,neutral,0.6482,,,Southwest,,TeddyLyngaas,,0,@southwestair How can I refer a friend for the Southwest Credit card for points?,,2015-02-20 11:31:00 -0800,"Milwaukee, WI",Central Time (US & Canada)
568853687130390528,neutral,0.6596,,0.0,Southwest,,djknuckles,,0,@SouthwestAir I have the DM from @SouthwestVerity if needed,,2015-02-20 11:24:22 -0800,WORLDWIDE,Pacific Time (US & Canada)
568853498726449152,neutral,1.0,,,Southwest,,djknuckles,,0,"@SouthwestAir hello I was talking with @SouthwestVerity but it says you moved here, they sent me a voucher but does not work can u help?",,2015-02-20 11:23:37 -0800,WORLDWIDE,Pacific Time (US & Canada)
568853440794730496,neutral,1.0,,,Southwest,,woman4lif,,0,@SouthwestAir  I am following you now.,,2015-02-20 11:23:23 -0800,Northern UT,Mountain Time (US & Canada)
568852204750135296,neutral,1.0,,,Southwest,,woman4lif,,0,@SouthwestAir  I can go.  I want to badly!!!!   I don't know how to DM.  Can I e-mail you?   Help!!!  wmn4life@hotmail.com,,2015-02-20 11:18:29 -0800,Northern UT,Mountain Time (US & Canada)
